sentiment,id,date,text
0,1599275906190970880,2022-12-04 05:34:23+00:00,Conspiracy theory of the day hitler never died in that bunker. He lived his life in del rio doing experiments on immigrants and the locals. #Antisemitic #oopsie https://t.co/fyGfhfOE25
0,1599275275027877888,2022-12-04 05:31:53+00:00,@BernieSanders The United States is the only country on earth rite now that has a president that will not protect its citizens &amp; allows millions of illegal immigrants to invade its borders with drugs &amp; criminals then gives them transportation to wherever they want to go 🤬🤢🤮🤮🤮🤮🤮 FJB
0,1599269596313587712,2022-12-04 05:09:19+00:00,"Obviously, people can be traumatized into repressing horrible things. It happens all the time in combat, or think of all the Ukrainian kids having to deal with their country being invaded and Russian soldiers.

When you do it on purpose to someone? Ugh. https://t.co/Y8vMaYZb5U"
0,1599261176961327104,2022-12-04 04:35:52+00:00,@getgoing100 @cyrusmehta AILA stands for “ ANTI immigration lawyers Association “ They only care about their business and that is making money out of Desperate immigrants trying to live a better life.
0,1599253304864739329,2022-12-04 04:04:35+00:00,"Wonderful 7th annual Associação de Mulheres Empreendedoras (AME) Awards Gala in #Woburn tonight, honored to receive “Making a Difference” award for my work to pass @yesonfourma affirming #WorkandFamilyMobility Act for undocumented immigrants! #mapoli #maleg https://t.co/94YlxPzR7A"
0,1599243539409293313,2022-12-04 03:25:46+00:00,"No more inherited legal stay. Accept people individually because of their own hard work and personal determination. We need immigrants who are good leaders and good supporters for the good leaders. Test the character only, not by court records"
0,1599242865955119104,2022-12-04 03:23:06+00:00,Thought they were going to fix inflation. What about the MILLIONS (lie) of immigrants flooding our border? What about the crime? Thought you were going to solve urban crime. GOP DOES NOT KNOW HOW TO GOVERN PERIOD. Don’t give a shit about Hunter Biden’s wee wee  or his laptop! https://t.co/aYUB7noONQ
0,1599234254541815809,2022-12-04 02:48:53+00:00,Why did America allow Murdock to become a citizen and create a huge media platform to destroy our unity and democracy? Then  allow @elonmusk to become a citizen and and buy a huge media platform to do the same? It's not the brown immigrants we need to fear.
0,1599232207650181122,2022-12-04 02:40:45+00:00,@cameronschoett @RepBoebert Awww. That's cute someone whose ancestors were also illegal immigrants trying to make some point and failing miserably at it
0,1599231581641920512,2022-12-04 02:38:16+00:00,@ScottBl82374097 @cameronschoett @RepBoebert Awww. That's cute someone whose ancestors were also illegal immigrants trying to make some point and failing miserably at it
0,1599229475488530434,2022-12-04 02:29:53+00:00,"These folks live in an alternate universe, not understanding that Native Americans are the original Americans. The rest of us are the immigrants! https://t.co/RcvyNZu7Mc"
0,1599228950663741440,2022-12-04 02:27:48+00:00,"@Nylsa17 @FoxNews Ought to be fun sorting out who came when from where, especially now that we have gazillions of foreign invaders of various colors wandering all over the country."
0,1599225483769810944,2022-12-04 02:14:02+00:00,@tomaburque Stop the Russian invaders
0,1599224361608957952,2022-12-04 02:09:34+00:00,@UkraineRussia2 Pathetic Russian military invaders
0,1599223666809589760,2022-12-04 02:06:48+00:00,@HerryNapit Stop the Russian invaders
0,1599209118669021184,2022-12-04 01:09:00+00:00,"Literal fascist btw. Suburban CT son of Cape Verde immigrants, works at a shipping company and obsesses about Crusades, race war, Serie A &amp; fascism. While living with his parents. It’s always life’s great winners 😂 https://t.co/llZCEixnnx"
0,1599208000039768064,2022-12-04 01:04:33+00:00,"@thehill @ReverendWarnock If we already have essential workers to pay, why are you letting the southern border stay open for illegal immigrants?"
0,1599196006213509120,2022-12-04 00:16:54+00:00,"@Jim_Jordan Idk, we do want to know what happens next? We have been biologically attacked. Our country is openly being invaded by a invalid president. Can our militias be called up on the ready? Like right now?!"
0,1599193697807388672,2022-12-04 00:07:43+00:00,"@IAmSherriBerry @garynpdx @MarthaDeyhle @LakotaMan1 @RonFilipkowski Attacks on the lgbq community Asians immigrants increased along with mass shootings When Trump became president. He made teachers, scientists, drs, reporters and the lgbq, enemies of the state. He put 3 corrupt Supreme Court Justices on the court that took our rights away"
0,1599178258766917637,2022-12-03 23:06:22+00:00,@Sathraal @Khensu_ra @ReallKamii @matt_boot_ bro huh. idk about the immigrants stuff but women aren’t treated like property. they are literally given separate lines and treated better than the men. w the gay people stuff they literally said don’t bring gay flags. and even for that they’ll put u in jail. ofc i don’t agree
0,1599172916431945728,2022-12-03 22:45:09+00:00,"""Accidentally ""

https://t.co/Rg60QEuhgI"
0,1599170592170655744,2022-12-03 22:35:54+00:00,"@_CharleyBailey_ @ubejane1 @LakotaMan1 You would be wrong. Puerto Ricans,a name applied by the European invaders from Spain, we were Taino indigenous people of the OLD WORLD. When they “discovered” the New World, they killed our men,raped our women and enslaved us.But we are descendants of the ones who survived🇵🇷"
0,1599165946232721408,2022-12-03 22:17:27+00:00,"The only Americans are “Native Americans”! Deal with it, People! Your family, came from immigrants! ""America""? Is an “Immigrant Nation”! It was created by people of all colors! Screw what rich people say! “Diversity”, is what will always keep us great! “To Strive For Equality”!"
0,1599155372794994688,2022-12-03 21:35:26+00:00,Black Americans who are descendants of chattel slavery are not immigrants to the United States sorry to break it to ya pal but you and yours came over by choice not force. Please leave us the hell alone and go HOME https://t.co/w9ubGJc6dM
0,1599152299267739648,2022-12-03 21:23:13+00:00,@CountyExecBello That wasn’t your money. You did it on the backs of taxpayers. Who if you haven’t noticed are moving OUT OF HERE IN RECORD NUMBERS! To be replaced with illegal immigrants. So grate job fool!
0,1599148010541559810,2022-12-03 21:06:11+00:00,@sandygirl195355 @ACLUTx Legal immigrants!
0,1599144301757243392,2022-12-03 20:51:26+00:00,@sharinfl @JJHoImes @GovRonDeSantis He uses the surplus to send immigrants from Texas on vacation to the Vineyard
0,1599141042074562561,2022-12-03 20:38:29+00:00,@The_Vampyre_777 @kwgr8hnds @Retrochcop @ChuckCallesto Right? Rather give welfare to white foreign immigrants than to pay legitimate debt to Black American Freedmen whose ancestors built this country. 🇺🇸
0,1599139787478556673,2022-12-03 20:33:30+00:00,"@TruDatSaidHe @GregAbbott_TX And you still haven’t fixed the grid,given all Texas property owners the tax break you promised  plus you can’t stop the illegals from coming across the border even though you’ve spent Billions trying! It’s still amazing to me that you were re-elected!"
0,1599138505581809664,2022-12-03 20:28:24+00:00,@Jamesdwells2 We don't need immigrants because of jobs. We need immigrants because that's how we build our country. Many immigrants are overqualified for jobs they used to desire. They often have great ideas and a great work ethic. We need them from all over. But this is not a welfare state.
0,1599122284996071425,2022-12-03 19:23:57+00:00,"@TheDemocrats And, Illegal immigrants, are coming across estimate a thousand a day, with no place to stay or work, the IGNORANCE of BIDEN HARRIS Admiration continues, The Demarcates have BILLIONS of hardworking taxpayers money for UKRAINE, but won't help our USBP, FEDERALIZES, ,or our POLICE"
0,1599119089229737984,2022-12-03 19:11:15+00:00,@aurelius_rufus @d_walje @EMichaelJones1 Or the halt Hitler put in dunkirk to again incite peace? France initiated the first invasion coming in west of Germany. Like what would you do if you were embodying leave but are being invaded? You would beat them to the punch. You would protect your people. But his wrong?
0,1599118143229947904,2022-12-03 19:07:30+00:00,These are the immigrants that we deal with here immigration tends to be regional they're strategically paid and placed by government in different environments some to infiltrate some Leach and some to buffer but none of it is a benefit to Black Americans #outlawedmedia https://t.co/C60d4O81ia
0,1599112768384532480,2022-12-03 18:46:08+00:00,"@DizzyLi98240890 @z_tarot It’s our me first movement. They actually think something is being taken away from them and given to someone else. Like they think school lunches, immigrants, healthcare, etc… is taking from them. They don’t get that they will never see a tax reduction no matter how much whining"
0,1599112610368000001,2022-12-03 18:45:31+00:00,@KyivIndependent @EmmanuelMacron don’t you mean we should provide security to 🇺🇦. 🇷🇺needs no guarantees from us. Hell they are the aggressors and invaders…
0,1599110986085978113,2022-12-03 18:39:03+00:00,They are accepting immigrants.  Overrated actors are in high demand.  #BaBye. https://t.co/itjKoBSavV
0,1599108986846187520,2022-12-03 18:31:07+00:00,@bkabak If there were a way to blame immigrants and the homeless for car violence it might get this much attention
0,1599105260668170240,2022-12-03 18:16:18+00:00,"@TheThaiFury @jakqu123 @Ultra_Grim @nypost Irish immigrants, African immigrants,Italian immigrants, Chinese immigrants, German immigrants, should I keep going. Stop being ignorant"
0,1599102986697183232,2022-12-03 18:07:16+00:00,May God Bless the Ukrainian patriots in their Holy War against Evil and empower them to drive the Russian invaders from their soil! 😎 https://t.co/jq26o3HreL
0,1599100073891495938,2022-12-03 17:55:42+00:00,The last 4 airports I've been to in a row I've been approached by immigrants asking for help. They all are just trying to find their way around to work hard and succeed in America. The American Dream is Alive and Well.
0,1599097106194894849,2022-12-03 17:43:54+00:00,A lot of Black people in Europe are Africans and they either children of immigrants or first generation because they had to emigrate there due to war or lack of resources in their home countries. https://t.co/K3loBFVwIy
0,1599096527171235841,2022-12-03 17:41:36+00:00,"@jjenningsUSA They say we need the immigrants to fill jobs, I am just saying we will fill those jobs with Robots"
0,1599094766050086912,2022-12-03 17:34:36+00:00,Biden is &amp; always has been a LIER &amp; now the American people are going to pay the price of his mess for decades to come 🤢🤮 millions of illegal immigrants flooded into the country and where the people are going to pay the price for decades 🤷‍♂️ https://t.co/7t2jb5CyU9
0,1599083831113703424,2022-12-03 16:51:09+00:00,@SmudgeSaint @ladbible They've been collecting dust in shops across the US (electric teapot). Americans don't want them because microwave sold in the US are a lot more powerful and can proper boil water quicker. Only overseas immigrants buy thrm.
0,1599081799690637313,2022-12-03 16:43:05+00:00,May God Bless the Ukrainian patriots in their Holy War against Evil and empower them to drive the Russian invaders from their soil! 😎 https://t.co/s5MG6x0KQh
0,1599081030777856000,2022-12-03 16:40:01+00:00,@MartinJWhelan @ladbible We do. Loads of British and Irish immigrants live here and own restaurants.
0,1599075403838066688,2022-12-03 16:17:40+00:00,If you see a Black people in places other than Africa and America they are 99% a child of immigrants or a first Gen person.
0,1599075158538739712,2022-12-03 16:16:41+00:00,They are more then likely 1st Gen or a child of immigrants. Do you wanna know why https://t.co/RtdoiBspp6
0,1599072912236953601,2022-12-03 16:07:46+00:00,At the end of the year of our Lord in 2022 we still have idiot Karen's out here begging for businesses to be built so they don't have to be a little moist during the rain and instead have a bunch of f****** immigrants hold their b******* for them.
0,1599072715486691328,2022-12-03 16:06:59+00:00,"I hear you, but all I see is exploited immigrants doing this for your white ass. 

So, no. Someone DON'T do that please. 👍

Out of touch journos are out of touch. 😐 https://t.co/TV3VRXcMZ2"
0,1599072264355733504,2022-12-03 16:05:11+00:00,"@SylviaVarnham I hear you, but all I see is exploited immigrants doing this for your white ass. 

So, no. Someone DON'T do that please. 👍"
0,1599064857890164736,2022-12-03 15:35:45+00:00,"As Ben concludes: “GOP elected officials who lead on immigration have very little to lose—and much to gain—in a future GOP primary, and they could make large gains among Hispanic evangelicals by evidencing care for immigrants while also strengthening border security”"
0,1599064851615481856,2022-12-03 15:35:44+00:00,"What sort of reforms?

80% of evangelicals support a combination of reforms “that strengthens border security, creates a pathway to citizenship for undocumented immigrants who came to the United States as children, and provides a reliable number of screened, legal farmworkers”"
0,1599064842551586816,2022-12-03 15:35:42+00:00,"Numbers don’t lie

@PastorBenMarsh highlights several data points in his @JournalNow case that pursuing immigration reforms this month wouldn’t just be morally right, it’d also be politically expedient for @SenThomTillis, @SenatorBurr &amp; other GOP Senators https://t.co/dgbKkiPYk1"
0,1599061905918001152,2022-12-03 15:24:02+00:00,"@Mizzimie The easiest way is to live in the country of such language you wish to learn. 
I hear many immigrants learn English by watching tv shows and movies before coming to the US or UK. So sounds like you have to turn your whole environment into the language you wish to learn."
0,1599061803471757312,2022-12-03 15:23:37+00:00,"@NickAdamsinUSA You’re a jerk. Good for staff asking if you can’t digest milk; almost 70% of humans cannot. Just keep living your narrow, tortured life, where you think white guys deserve more than minorities, women or certainly immigrants. The real world keeps passing you by"
0,1599054693174427648,2022-12-03 14:55:22+00:00,The one who are called “Immigrants” do really know what Christmas and family memories are.🥲 https://t.co/7B22h9qIZf
0,1599048446362939392,2022-12-03 14:30:33+00:00,"@Jim_Jordan immigrants fleeing violence in their countries, women, minorities, and indigenous people, you all might actually get done what the American people expect from you. Do the damn job you were elected to do or do you not know what that is?"
0,1599046176677892098,2022-12-03 14:21:32+00:00,Everything the zionazi imposters/invaders do is a war crime. Stop talking about it and do something. Or do you need another 75 years of occupation and genocide to get off your asses and dismantle the zionazi project in colonized Palestine???? https://t.co/HtRb6Du7kc
0,1599044673829769216,2022-12-03 14:15:33+00:00,"@monsoonsharma I am a Gringo who learned Spanish in school.   My accent is very noticeable. 

Immigrants in the US ask me where I am from.   So do Mexicans when I travel to their country. 

I love it.  It makes my day."
0,1599037581680791556,2022-12-03 13:47:22+00:00,@LosarHeRe @itsDivasChoice we are invaders in rishi kashyaps land? or those who have inherited the names of far off arabian peninsula and their outdated customs? it is sometimes useful to think dispassionately prior to replying.
0,1599036514666565638,2022-12-03 13:43:08+00:00,@TpyxaNews Results of Russian invaders.
0,1599036012562644992,2022-12-03 13:41:08+00:00,"@dcexaminer @ChrisChristie @realDonaldTrump You two are getting rich in the public phat cow disease!  More immigrants to 
Tax
And
Consume
Kills
Your
Slaves
At
Corporate/Church
Killers
Shelters! https://t.co/FMtz2HQLcu"
0,1599030679060160512,2022-12-03 13:19:57+00:00,"@thehill Until the constitution was changed to accommodate more ""needy immigrants"" they didn't have rights and now we have put citizens on a leash inside their homes with deregulated electricity and kicked blacks whites and cholo tejanos to the curb to accommodate a $319 a night https://t.co/TdI4650unj"
0,1599028871449677824,2022-12-03 13:12:46+00:00,"@edtalkz @briantylercohen Yes Democrat policies do suck. Defunding police (seriously?! 🤣), spiking crime, inflation, high gas, over 120k fentanyl deaths this year, sanctuary state but mad about immigrants to Martha's Vineyard, Vax passports, forced masking...all in deep blue places.
Your turn..."
0,1599018140066713600,2022-12-03 12:30:07+00:00,"Winter Sports Season Begins-12/3
Freshman 🏀 Home vs West Scranton at 11
Boys JV &amp; Varsity 🏀 at Scranton High School to take on the West Scranton Invaders starting at 5 with the 2nd game to follow at approximately 6:15
Best of Luck to all, Go Bucks 🏀🏀🏀"
0,1599005428557680641,2022-12-03 11:39:36+00:00,@washingtonpost Immigrants literally do the same thing in America when they get their citizenship.
0,1599000225594499072,2022-12-03 11:18:56+00:00,"@egocentrizam @vgdmanyu @engineers_feed So by that logic, your girlfriend Varun’s country of India should be in the top 2 along with China. 😂😂😂The difference is the US welcomes immigrants and the innovation they inspire. You people shun immigrants while electing neofascists to run your country #fact"
0,1598974309912879104,2022-12-03 09:35:57+00:00,"@93rdMickey @Chicago_History The “Wesley Willis” reference is understood by true Chicagoans, and also by random Welsh immigrants who get Chicago better than most so called Chicagoans 😉"
0,1598967588125839361,2022-12-03 09:09:15+00:00,"@Chas0807 @AmandaOutlaw75 @Jim_Jordan immigrants are not automatically crossing borders illegally, unless native American, we’re all descendant of immigrants. As noted, gov employees had shot mandated, not all citizens, &amp; you had option of quitting, a mandate doesn’t give “options”, look it up."
